id,name,gene-id,gene-symbol,gene-name,entrez-id,chromosome,plane-of-section,specimen-id,fold-change,target-sum,contrast-sum,num-target-samples,num-contrast-samples
76135740,RP_060530_02_G05,65148,Nfxl1,"nuclear transcription factor, X-box binding-like 1",100978,5,coronal,n/a,1.601,508.283,11261.711,51,1809
2179,RP_Baylor_102751,13441,Ei24,etoposide induced 2.4 mRNA,13663,9,coronal,n/a,1.591,978.908,17762.941,63,1819
356086,RP_040617_02_C02,11453,Abcd1,"ATP-binding cassette, sub-family D (ALD), member 1",11666,X,coronal,n/a,1.590,740.355,14077.412,63,1905
356082,RP_040617_01_G03,12246,Cct2,"chaperonin containing Tcp1, subunit 2 (beta)",12461,10,coronal,n/a,1.590,1397.052,32783.281,48,1791
73817985,RP_051214_01_A10,63337,Ssx2ip,"synovial sarcoma, X breakpoint 2 interacting protein",99167,3,coronal,n/a,1.583,641.844,13085.724,63,2033
77868800,RP_070129_02_F08,19866,Rps5,ribosomal protein S5,20103,7,coronal,n/a,1.572,497.405,10213.729,63,2033
70813926,RP_050725_02_F06,43814,Tppp3,tubulin polymerization-promoting protein family member 3,67971,8,coronal,n/a,1.567,939.338,19340.570,63,2033
70436744,RP_050310_02_G11,88897,Slc7a14,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 14",241919,3,coronal,n/a,1.564,507.269,10468.648,63,2033
67870479,RP_041018_01_D12,18852,Prkcsh,protein kinase C substrate 80K-H,19089,9,coronal,n/a,1.562,646.940,14955.437,51,1842
75749384,RP_060518_01_B05,43759,Ppap2b,phosphatidic acid phosphatase type 2B,67916,4,coronal,n/a,1.562,670.156,13842.842,63,2033
67810541,RP_040922_01_F10,16892,Mxd4,Max dimerization protein 4,17122,5,coronal,n/a,1.554,1033.379,21459.254,63,2033
74357560,RP_051214_01_B11,92454,Rps15a,ribosomal protein S15A,267019,7,coronal,n/a,1.550,519.156,10406.521,63,1957
1770,RP_040526_02_G02,82088,Mlc1,megalencephalic leukoencephalopathy with subcortical cysts 1 homolog (human),170790,15,coronal,n/a,1.540,460.435,9648.585,63,2033
1691,RP_Baylor_102700,12659,Cpe,carboxypeptidase E,12876,8,coronal,n/a,1.537,1097.844,22934.102,63,2023
74988669,RP_060315_04_A04,12075,Cacna1e,"calcium channel, voltage-dependent, R type, alpha 1E subunit",12290,1,coronal,n/a,1.537,729.420,15142.199,61,1946
71924504,RP_050630_03_D11,129674,LOC433088,LOC433088,433088,17,coronal,n/a,1.536,614.845,13144.405,44,1445
758,RP_Baylor_103330,72315,Ogt,O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase),108155,X,coronal,n/a,1.531,810.125,17008.855,63,2025
77414654,RP_070205_01_H12,18377,Pea15a,phosphoprotein enriched in astrocytes 15A,18611,1,coronal,n/a,1.525,1388.440,29223.100,63,2022
74425548,RP_051214_02_G09,52893,Sun1,Sad1 and UNC84 domain containing 1,77053,5,coronal,n/a,1.520,515.922,10183.531,63,1890
72007564,RP_051017_01_A06,86856,Gpr171,G protein-coupled receptor 171,229323,3,coronal,n/a,1.516,786.152,16731.037,63,2033
71358552,RP_050725_03_E01,92480,Ahsa2,"AHA1, activator of heat shock protein ATPase homolog 2 (yeast)",268390,11,coronal,n/a,1.511,793.364,16944.908,63,2033
355884,RP_040617_01_F02,41632,Vps35,vacuolar protein sorting 35,65114,8,coronal,n/a,1.507,805.162,17038.434,63,2009
74511884,RP_060117_02_C07,19499,Rgs4,regulator of G-protein signaling 4,19736,1,coronal,n/a,1.507,602.136,12884.404,63,2031
1699,RP_040526_02_D07,86552,Dner,delta/notch-like EGF-related receptor,227325,1,coronal,n/a,1.504,743.571,15729.562,63,2005
70231305,RP_050301_01_C09,13377,Ecel1,endothelin converting enzyme-like 1,13599,1,coronal,n/a,1.502,1033.441,18110.975,61,1606
75749418,RP_060606_03_A02,14583,Grik3,"glutamate receptor, ionotropic, kainate 3",14807,4,coronal,n/a,1.494,527.508,10764.872,63,1921
1860,RP_040526_02_E02,20735,Syngr3,synaptogyrin 3,20974,17,coronal,n/a,1.493,420.618,10308.284,51,1866
72081556,RP_051017_01_D09,43786,Mesdc2,mesoderm development candidate 2,67943,7,coronal,n/a,1.488,934.779,20043.900,63,2010
71924321,RP_050614_02_H09,32069,Ncald,neurocalcin delta,52589,15,coronal,n/a,1.488,1006.238,21428.418,63,1996
74724639,RP_060220_04_A07,72096,Celsr3,"cadherin, EGF LAG seven-pass G-type receptor 3 (flamingo homolog, Drosophila)",107934,9,coronal,n/a,1.486,647.275,13146.841,63,1901
75147760,RP_051206_02_H12,44246,Nrn1,neuritin 1,68404,13,coronal,n/a,1.479,347.685,13916.354,30,1776
74581394,RP_060117_02_C03,18594,Pltp,phospholipid transfer protein,18830,2,coronal,n/a,1.478,781.457,15983.504,63,1905
1854,RP_040526_01_H01,20376,Snap25,synaptosomal-associated protein 25,20614,2,coronal,n/a,1.477,1538.470,29690.631,63,1796
71358589,RP_050725_03_E09,57579,Tmem108,transmembrane protein 108,81907,9,coronal,n/a,1.473,483.854,10603.275,63,2033
70560278,RP_050331_01_A07,52047,Gpr165,G protein-coupled receptor 165,76206,X,coronal,n/a,1.471,755.473,16571.004,63,2033
2663,RP_Baylor_103335,74370,Tmbim6,transmembrane BAX inhibitor motif containing 6,110213,15,coronal,n/a,1.471,563.169,12326.052,63,2028
73817423,RP_050927_04_D07,16941,Ascl1,achaete-scute complex homolog 1 (Drosophila),17172,10,coronal,n/a,1.467,1297.800,28550.066,63,2033
2137,RP_Baylor_103408,92824,Clip2,CAP-GLY domain containing linker protein 2,269713,5,coronal,n/a,1.465,618.666,13576.111,63,2025
75043141,RP_060220_02_G01,26969,Tceb3,"transcription elongation factor B (SIII), polypeptide 3",27224,4,coronal,n/a,1.462,507.804,10332.100,63,1874
74640879,RP_051121_03_E04,40642,Syne1,synaptic nuclear envelope 1,64009,10,coronal,n/a,1.459,1101.938,24371.527,63,2033
74586669,RP_051214_01_B09,108965,Ctxn1,cortexin 1,330695,8,coronal,n/a,1.457,816.117,18074.596,63,2033
71587885,RP_050725_03_A10,13165,Dlk1,delta-like 1 homolog (Drosophila),13386,12,coronal,n/a,1.451,1107.203,24620.186,63,2033
79556642,RP_071204_01_A05,14385,Gja1,"gap junction protein, alpha 1",14609,10,coronal,n/a,1.451,789.835,17652.486,49,1589
2495,RP_040420_01_F10,18779,Pparg,peroxisome proliferator activated receptor gamma,19016,6,coronal,n/a,1.451,1044.230,22758.939,63,1992
73925724,RP_051214_03_B11,84919,BC005764,cDNA sequence BC005764,216152,10,coronal,n/a,1.450,1144.452,25425.477,63,2030
74511987,RP_060220_03_C12,108919,Tmem145,transmembrane protein 145,330485,7,coronal,n/a,1.449,509.964,11357.710,63,2033
934,RP_Baylor_103021,20017,Scg2,secretogranin II,20254,1,coronal,n/a,1.449,1049.125,23091.010,63,2009
293466,RP_040604_02_G02,85154,Cdc27,cell division cycle 27 homolog (S. cerevisiae),217232,11,coronal,n/a,1.449,841.723,21472.148,48,1774
356857,RP_040617_01_H06,18968,Ptbp1,polypyrimidine tract binding protein 1,19205,10,coronal,n/a,1.447,561.802,12531.417,63,2033
71924388,RP_050623_03_F01,23686,Ly6h,"lymphocyte antigen 6 complex, locus H",23934,15,coronal,n/a,1.446,1146.483,25580.438,63,2033
74819328,RP_060315_02_E04,16750,Lrrn2,"leucine rich repeat protein 2, neuronal",16980,1,coronal,n/a,1.445,247.137,8150.445,33,1573
79587726,RP_071204_02_D06,20417,Sod1,"superoxide dismutase 1, soluble",20655,16,coronal,n/a,1.445,1309.408,26950.924,63,1874
74819332,RP_060315_02_E08,35474,Tro,trophinin,56191,X,coronal,n/a,1.437,1220.285,27379.684,63,2031
74988667,RP_060315_04_A03,11304,Adcyap1r1,adenylate cyclase activating polypeptide 1 receptor 1,11517,6,coronal,n/a,1.435,1012.911,22780.281,63,2033
73817424,RP_050927_04_D08,48534,Zcchc12,"zinc finger, CCHC domain containing 12",72693,X,coronal,n/a,1.434,1315.728,29599.402,63,2033
79556706,RP_071204_01_D08,14191,Gad1,glutamate decarboxylase 1,14415,2,coronal,n/a,1.432,1472.954,33181.598,63,2033
77869130,RP_070205_01_A10,88223,Usp11,ubiquitin specific peptidase 11,236733,X,coronal,n/a,1.432,1360.270,30643.223,63,2033
1416,RP_Baylor_103180,30282,Sh3bgr,SH3-binding domain glutamic acid-rich protein,50795,16,coronal,n/a,1.431,518.724,11699.153,63,2033
76115739,RP_060620_02_C07,18949,Psme1,"proteasome (prosome, macropain) 28 subunit, alpha",19186,14,coronal,n/a,1.427,629.193,13570.048,63,1939
588,RP_Baylor_102855,15748,Ifnar1,interferon (alpha and beta) receptor 1,15975,16,coronal,n/a,1.425,1547.578,28437.480,63,1650
227160,RP_040604_01_H06,88016,Sc5d,"sterol-C5-desaturase (fungal ERG3, delta-5-desaturase) homolog (S. cerevisae)",235293,9,coronal,n/a,1.424,609.072,17001.266,45,1789
74988757,RP_060315_05_H01,129895,LOC433311,LOC433311,433311,1,coronal,n/a,1.424,628.953,12893.244,44,1284
73521821,RP_051101_03_B05,32330,Sgsm1,small G protein signaling modulator 1,52850,5,coronal,n/a,1.420,760.973,16786.840,63,1974
356852,RP_040617_01_H01,68245,Nxph3,neurexophilin 3,104079,11,coronal,n/a,1.420,1468.767,31860.266,63,1940
72081492,RP_051017_01_C08,19848,Rps19,ribosomal protein S19,20085,7,coronal,n/a,1.419,516.934,11755.914,63,2033
76115744,RP_060620_02_C12,88236,Slc9a6,"solute carrier family 9 (sodium/hydrogen exchanger), member 6",236794,X,coronal,n/a,1.417,723.791,13896.045,63,1714
355883,RP_040617_01_F01,88223,Usp11,ubiquitin specific peptidase 11,236733,X,coronal,n/a,1.417,1606.014,34615.641,63,1924
1251,RP_Baylor_253955,18553,Papola,poly (A) polymerase alpha,18789,12,coronal,n/a,1.416,461.441,10430.572,63,2017
73817432,RP_051101_01_A07,66447,Cpne7,copine VII,102278,8,coronal,n/a,1.411,582.925,13328.461,63,2033
73512191,RP_050712_01_A04,136032,TC1410973,TIGR MGI TC1410973,0,n/a,coronal,n/a,1.409,1264.301,27482.600,63,1929
655499,RP_040922_01_B12,42884,Oxct1,3-oxoacid CoA transferase 1,67041,15,coronal,n/a,1.407,724.182,15449.455,61,1831
75079775,RP_060412_02_F04,17518,Mt3,metallothionein 3,17751,8,coronal,n/a,1.406,523.390,10593.168,63,1793
2131,RP_Baylor_103327,72224,Cstf2,"cleavage stimulation factor, 3' pre-RNA subunit 2",108062,X,coronal,n/a,1.403,513.512,11790.718,63,2029
67936203,RP_041102_01_A12,86627,BC005624,cDNA sequence BC005624,227707,2,coronal,n/a,1.402,1677.229,34992.262,63,1843
479,RP_040324_01_F01,14191,Gad1,glutamate decarboxylase 1,14415,2,coronal,n/a,1.401,1075.963,24781.891,63,2033
72128746,RP_051017_04_C02,49569,Psd,pleckstrin and Sec7 domain containing,73728,19,coronal,n/a,1.401,717.345,16439.113,63,2022
71836803,RP_051017_02_A08,35786,Cib2,calcium and integrin binding family member 2,56506,9,coronal,n/a,1.399,566.371,13059.787,63,2033
75651228,RP_060518_01_D06,26205,Slc27a1,"solute carrier family 27 (fatty acid transporter), member 1",26457,8,coronal,n/a,1.399,674.742,14345.783,63,1874
72338724,RP_051101_01_C06,120058,LOC381076,"gene model 937, (NCBI)",381076,17,coronal,n/a,1.397,741.319,17122.529,63,2033
75988524,RP_060620_02_D01,21617,Timp2,tissue inhibitor of metalloproteinase 2,21858,11,coronal,n/a,1.396,333.395,27836.773,12,1399
72119649,RP_051017_04_B03,12078,Cacna2d1,"calcium channel, voltage-dependent, alpha2/delta subunit 1",12293,5,coronal,n/a,1.395,512.852,11864.989,63,2033
2285,RP_040507_01_D06,14967,Hdgf,hepatoma-derived growth factor,15191,3,coronal,n/a,1.394,480.131,11068.080,63,2025
74641324,RP_060220_02_F01,54624,Celf3,"CUGBP, Elav-like family member 3",78784,3,coronal,n/a,1.394,606.969,14038.954,63,2031
996,RP_Baylor_103045,20420,Son,Son DNA binding protein,20658,16,coronal,n/a,1.393,705.255,16300.206,63,2029
79490122,RP_071018_01_G03,12107,Camk2a,calcium/calmodulin-dependent protein kinase II alpha,12322,18,coronal,n/a,1.390,640.379,14862.019,63,2033
74881160,RP_060220_01_A09,67108,B630019K06Rik,novel protein similar to F-box and leucine-rich repeat protein 17 (Fbxl17),102941,X,coronal,n/a,1.389,636.639,14792.107,63,2033
1814,RP_040526_02_H11,19066,Pxn,paxillin,19303,5,coronal,n/a,1.388,484.410,11084.595,63,2001
79567762,RP_071204_02_A07,49941,Arpp21,"cyclic AMP-regulated phosphoprotein, 21",74100,9,coronal,n/a,1.387,610.104,13080.628,63,1874
73817931,RP_051214_01_A02,32288,Tspyl2,TSPY-like 2,52808,X,coronal,n/a,1.387,1593.272,37068.039,63,2033
61413,RP_040407_01_C10,14464,Gnb1,"guanine nucleotide binding protein (G protein), beta 1",14688,4,coronal,n/a,1.386,1127.090,24596.080,63,1906
53,RP_Baylor_103263,43572,Mansc1,MANSC domain containing 1,67729,6,coronal,n/a,1.385,1475.041,34275.160,63,2027
2651,RP_Baylor_103055,20744,Syt4,synaptotagmin IV,20983,18,coronal,n/a,1.383,465.538,10713.657,63,2005
2027,RP_040420_01_A12,66503,Ankrd10,ankyrin repeat domain 10,102334,8,coronal,n/a,1.381,717.873,16709.539,63,2025
1738,RP_040526_02_G01,41048,Gpr85,G protein-coupled receptor 85,64450,6,coronal,n/a,1.380,627.390,14667.123,63,2033
79587728,RP_071204_02_D10,16839,Ly6e,"lymphocyte antigen 6 complex, locus E",17069,15,coronal,n/a,1.380,1026.575,24004.123,63,2033
71064051,RP_050725_03_C09,88875,Prosapip1,ProSAPiP1 protein,241638,2,coronal,n/a,1.380,479.414,11210.749,63,2033
1954,RP_040604_02_B01,47838,1500002O20Rik,RIKEN cDNA 1500002O20 gene,71997,7,coronal,n/a,1.380,530.759,13871.098,48,1731
71064176,RP_050725_03_D03,89118,Ppp1r9a,"protein phosphatase 1, regulatory (inhibitor) subunit 9A",243725,6,coronal,n/a,1.377,578.825,13563.116,63,2033
77280559,RP_070116_01_F10,150237,E330014M11Rik*,RIKEN cDNA E330014M11 gene (non-RefSeq),0,n/a,coronal,n/a,1.377,1337.614,28892.018,63,1874
2419,RP_Baylor_253914,136016,Gm953,"gene model 953, (NCBI)",381163,18,coronal,n/a,1.376,1313.991,29201.467,63,1927
70743844,RP_050610_01_A01,87854,Cpne2,copine II,234577,8,coronal,n/a,1.372,444.172,10444.777,63,2033
2207,RP_040507_02_D02,13900,Fbrs,fibrosin,14123,7,coronal,n/a,1.371,897.438,21115.891,63,2032
2277,RP_Baylor_102834,14662,Gtf2i,general transcription factor II I,14886,5,coronal,n/a,1.370,548.503,12920.481,63,2033
79490066,RP_070205_01_C03,12339,Cdh13,cadherin 13,12554,8,coronal,n/a,1.369,545.677,14014.942,49,1723
71587856,RP_050725_03_G07,26204,Sema4g,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4G",26456,19,coronal,n/a,1.369,641.043,14993.737,63,2017
73931635,RP_051214_04_B03,129841,Acsl5,acyl-CoA synthetase long-chain family member 5,433256,19,coronal,n/a,1.368,1602.358,52680.637,36,1619
75774680,RP_060530_01_D05,54625,Clip4,"CAP-GLY domain containing linker protein family, member 4",78785,17,coronal,n/a,1.368,564.008,13305.794,63,2033
321201,RP_040617_01_C03,55358,BC005537,cDNA sequence BC005537,79555,13,coronal,n/a,1.368,890.467,15678.241,63,1517
80517057,RP_071128_03_B12,84008,Hmgcs1,3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1,208715,13,coronal,n/a,1.364,703.602,15267.363,63,1864
75042238,RP_051219_02_B02,150036,A530057D15Rik*,RIKEN cDNA A530057D15 gene (non-RefSeq),0,n/a,coronal,n/a,1.362,522.139,15741.030,44,1807
2739,RP_Baylor_103126,22384,Ywhae,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide",22627,11,coronal,n/a,1.360,594.004,13495.575,63,1946
293666,RP_040604_02_H05,22002,Uck1,uridine-cytidine kinase 1,22245,2,coronal,n/a,1.358,928.163,22049.709,63,2033
1673,RP_040526_02_H01,54496,Brd8,bromodomain containing 8,78656,18,coronal,n/a,1.358,927.742,20809.119,61,1858
2033,RP_Baylor_102631,11572,Apbb1,"amyloid beta (A4) precursor protein-binding, family B, member 1",11785,7,coronal,n/a,1.357,1583.672,37657.371,63,2033
189,RP_Baylor_253885,12110,Camk2g,calcium/calmodulin-dependent protein kinase II gamma,12325,14,coronal,n/a,1.357,811.642,23230.197,48,1864
73718057,RP_050927_01_B01,20018,Scg3,secretogranin III,20255,9,coronal,n/a,1.355,753.567,17944.562,63,2033
77332686,RP_070116_02_B06,71687,Ece2,endothelin converting enzyme 2,107522,16,coronal,n/a,1.354,658.003,15646.764,63,2029
1585,RP_040526_01_F03,14586,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",14810,2,coronal,n/a,1.352,869.895,20718.432,63,2029
1115,RP_Baylor_103051,20652,Wnt8a,wingless-related MMTV integration site 8A,20890,18,coronal,n/a,1.352,773.715,18318.809,63,2017
73931383,RP_051214_04_D10,36016,Alg2,"asparagine-linked glycosylation 2 homolog (yeast, alpha-1,3-mannosyltransferase)",56737,4,coronal,n/a,1.352,724.629,16603.928,63,1952
70743884,RP_050725_01_H08,43730,Tmem66,transmembrane protein 66,67887,8,coronal,n/a,1.351,1427.624,34060.734,63,2031
73931385,RP_051214_04_D12,29608,Cspg5,chondroitin sulfate proteoglycan 5,29873,9,coronal,n/a,1.350,639.496,16322.870,51,1758
71836880,RP_051017_02_E10,12947,Dbi,diazepam binding inhibitor,13167,1,coronal,n/a,1.350,763.087,18237.549,63,2033
75042242,RP_051219_02_C11,88990,Rims3,regulating synaptic membrane exocytosis 3,242662,4,coronal,n/a,1.349,1401.073,33509.547,63,2033
79591669,RP_071018_02_B07,14193,Gad2,glutamic acid decarboxylase 2,14417,2,coronal,n/a,1.349,834.888,23437.820,44,1666
72109467,RP_050712_04_G12,35989,Dbc1,deleted in bladder cancer 1 (human),56710,4,coronal,n/a,1.344,375.229,8720.762,46,1437
75651161,RP_060518_01_A06,107143,Tmem91,transmembrane protein 91,320208,7,coronal,n/a,1.343,299.320,10428.473,29,1357
67870080,RP_041018_01_C04,62223,Gtf2f1,"general transcription factor IIF, polypeptide 1",98053,17,coronal,n/a,1.343,810.967,14809.329,63,1545
77414652,RP_070205_01_H10,40895,Itm2c,integral membrane protein 2C,64294,1,coronal,n/a,1.342,1883.154,42840.367,61,1862
2079,RP_040407_02_D07,12254,Cct8,"chaperonin containing Tcp1, subunit 8 (theta)",12469,16,coronal,n/a,1.342,644.454,15499.439,63,2033
51,RP_Baylor_102609,108616,9130024F11Rik,RIKEN cDNA 9130024F11 gene,329160,1,coronal,n/a,1.339,1213.309,29164.498,63,2027
72007561,RP_051017_01_A03,14890,Hap1,huntingtin-associated protein 1,15114,11,coronal,n/a,1.338,2048.844,49403.543,63,2033
2547,RP_Baylor_103243,42023,Leprel4,leprecan-like 4,66180,11,coronal,n/a,1.337,688.906,16531.621,63,2022
350,RP_Baylor_102731,13172,Dlx3,distal-less homeobox 3,13393,11,coronal,n/a,1.336,830.972,19993.568,63,2025
71016595,RP_050725_03_A05,16537,Stmn1,stathmin 1,16765,4,coronal,n/a,1.335,902.670,21812.518,63,2033
73732149,RP_051121_04_A07,12311,Cd8b1,"CD8 antigen, beta chain 1",12526,6,coronal,n/a,1.332,597.027,16587.852,48,1776
70436746,RP_050316_01_A03,50393,Nipal3,NIPA-like domain containing 3,74552,4,coronal,n/a,1.330,643.667,15613.570,63,2033
73929595,RP_051214_03_G07,20214,St8sia3,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3",20451,18,coronal,n/a,1.330,692.568,16801.807,63,2033
75934917,RP_060530_01_E09,42027,Rps4y2,"ribosomal protein S4, Y-linked 2",66184,6,coronal,n/a,1.330,633.806,14283.187,63,1888
75043158,RP_060412_05_B09,18513,Prkacb,"protein kinase, cAMP dependent, catalytic, beta",18749,3,coronal,n/a,1.329,785.495,19071.107,63,2033
73994671,RP_051214_03_E06,15704,Ids,iduronate 2-sulfatase,15931,X,coronal,n/a,1.328,1091.869,26541.197,63,2033
1968,RP_Baylor_253996,47932,Snhg7,small nucleolar RNA host gene (non-protein coding) 7,72091,2,coronal,n/a,1.327,2128.003,48261.191,63,1896
106,RP_Baylor_253875,11607,App,amyloid beta (A4) precursor protein,11820,16,coronal,n/a,1.327,2015.734,48538.066,63,2013
2373,RP_040420_01_A03,44035,Leprotl1,leptin receptor overlapping transcript-like 1,68192,8,coronal,n/a,1.325,480.187,11663.317,63,2027
